doc_size,vocab_size
1148110,9801
1148120,9801
1148130,9801
1148140,9801
1148150,9801
1148160,9801
1148170,9801
1148180,9801
1148190,9801
1148200,9801
1148210,9801
1148220,9801
1148230,9801
1148240,9801
1148250,9801
1148260,9801
1148270,9801
1148280,9801
1148290,9801
1148300,9801
1148310,9801
1148320,9801
1148330,9801
1148340,9801
1148350,9801
1148360,9801
1148370,9801
1148380,9801
1148390,9801
1148400,9801
1148410,9801
1148420,9801
1148430,9801
1148440,9801
1148450,9801
1148460,9801
1148470,9801
1148480,9801
1148490,9801
1148500,9801
1148510,9801
1148520,9801
1148530,9801
1148540,9801
1148550,9801
1148560,9801
1148570,9801
1148580,9801
1148590,9801
1148600,9801
1148610,9801
1148620,9801
1148630,9801
1148640,9801
1148650,9801
1148660,9801
1148670,9801
1148680,9801
1148690,9801
1148700,9801
1148710,9801
1148720,9801
1148730,9801
1148740,9801
1148750,9801
1148760,9801
1148770,9801
1148780,9801
1148790,9801
1148800,9801
1148810,9801
1148820,9801
1148830,9801
1148840,9801
1148850,9801
1148860,9801
1148870,9801
1148880,9801
1148890,9801
1148900,9801
1148910,9801
1148920,9801
1148930,9801
1148940,9801
1148950,9801
1148960,9801
1148970,9801
1148980,9801
1148990,9801
1149000,9801
1149010,9801
1149020,9801
1149030,9801
1149040,9801
1149050,9801
1149060,9801
1149070,9801
1149080,9801
1149090,9801
1149100,9801
1149110,9801
1149120,9801
1149130,9801
1149140,9801
1149150,9801
1149160,9801
1149170,9801
1149180,9801
1149190,9801
1149200,9801
1149210,9801
1149220,9801
1149230,9801
1149240,9801
1149250,9801
1149260,9801
1149270,9802
1149280,9802
1149290,9802
1149300,9802
1149310,9802
1149320,9802
1149330,9802
1149340,9802
1149350,9802
1149360,9802
1149370,9802
1149380,9802
1149390,9802
1149400,9802
1149410,9802
1149420,9802
1149430,9802
1149440,9802
1149450,9802
1149460,9802
1149470,9802
1149480,9802
1149490,9802
1149500,9802
1149510,9802
1149520,9802
1149530,9802
1149540,9802
1149550,9802
1149560,9802
1149570,9802
1149580,9802
1149590,9802
1149600,9802
1149610,9802
1149620,9802
1149630,9802
1149640,9802
1149650,9802
1149660,9802
1149670,9802
1149680,9802
1149690,9802
1149700,9802
1149710,9802
1149720,9802
1149730,9802
1149740,9802
1149750,9802
1149760,9802
1149770,9802
1149780,9802
1149790,9802
1149800,9802
1149810,9802
1149820,9802
1149830,9802
1149840,9802
1149850,9802
1149860,9802
1149870,9802
1149880,9802
1149890,9802
1149900,9804
1149910,9804
1149920,9804
1149930,9804
1149940,9804
1149950,9804
1149960,9804
1149970,9804
1149980,9804
1149990,9804
1150000,9804
1150010,9804
1150020,9804
1150030,9805
1150040,9805
1150050,9805
1150060,9805
1150070,9805
1150080,9805
1150090,9805
1150100,9805
1150110,9805
1150120,9805
1150130,9805
1150140,9805
1150150,9805
1150160,9805
1150170,9805
1150180,9805
1150190,9806
1150200,9806
1150210,9806
1150220,9806
1150230,9806
1150240,9806
1150250,9806
1150260,9806
1150270,9806
1150280,9806
1150290,9806
1150300,9806
1150310,9806
1150320,9806
1150330,9806
1150340,9806
1150350,9806
1150360,9806
1150370,9806
1150380,9806
1150390,9806
1150400,9806
1150410,9806
1150420,9806
1150430,9806
1150440,9806
1150450,9806
1150460,9806
1150470,9807
1150480,9807
1150490,9807
1150500,9807
1150510,9807
1150520,9807
1150530,9807
1150540,9807
1150550,9807
1150560,9807
1150570,9807
1150580,9807
1150590,9807
1150600,9807
1150610,9807
1150620,9807
1150630,9807
1150640,9807
1150650,9807
1150660,9807
1150670,9807
1150680,9807
1150690,9807
1150700,9807
1150710,9807
1150720,9807
1150730,9807
1150740,9807
1150750,9807
1150760,9807
1150770,9807
1150780,9807
1150790,9807
1150800,9807
1150810,9807
1150820,9807
1150830,9807
1150840,9807
1150850,9807
1150860,9807
1150870,9807
1150880,9807
1150890,9807
1150900,9807
1150910,9807
1150920,9807
1150930,9807
1150940,9807
1150950,9807
1150960,9807
1150970,9807
1150980,9807
1150990,9807
1151000,9807
1151010,9807
1151020,9807
1151030,9807
1151040,9807
1151050,9807
1151060,9807
1151070,9807
1151080,9807
1151090,9807
1151100,9807
1151110,9807
1151120,9807
1151130,9807
1151140,9807
1151150,9807
1151160,9807
1151170,9807
1151180,9807
1151190,9807
1151200,9808
1151210,9808
1151220,9808
1151230,9808
1151240,9808
1151250,9809
1151260,9809
1151270,9809
1151280,9809
1151290,9809
1151300,9809
1151310,9809
1151320,9809
1151330,9810
1151340,9810
1151350,9811
1151360,9811
1151370,9811
1151380,9811
1151390,9811
1151400,9811
1151410,9811
1151420,9811
1151430,9811
1151440,9811
1151450,9811
1151460,9811
1151470,9811
1151480,9811
1151490,9811
1151500,9811
1151510,9811
1151520,9811
1151530,9811
1151540,9811
1151550,9811
1151560,9811
1151570,9811
1151580,9811
1151590,9811
1151600,9811
1151610,9811
1151620,9811
1151630,9811
1151640,9811
1151650,9811
1151660,9811
1151670,9811
1151680,9811
1151690,9811
1151700,9811
1151710,9811
1151720,9811
1151730,9811
1151740,9811
1151750,9811
1151760,9811
1151770,9811
1151780,9811
1151790,9811
1151800,9811
1151810,9811
1151820,9811
1151830,9811
1151840,9811
1151850,9811
1151860,9811
1151870,9811
1151880,9811
1151890,9811
1151900,9811
1151910,9811
1151920,9811
1151930,9811
1151940,9811
1151950,9811
1151960,9811
1151970,9811
1151980,9811
1151990,9811
1152000,9811
1152010,9811
1152020,9811
1152030,9811
1152040,9811
1152050,9811
1152060,9811
1152070,9811
1152080,9811
1152090,9811
1152100,9811
1152110,9811
1152120,9811
1152130,9811
1152140,9811
1152150,9811
1152160,9811
1152170,9811
1152180,9811
1152190,9811
1152200,9811
1152210,9811
1152220,9811
1152230,9811
1152240,9811
1152250,9811
1152260,9811
1152270,9811
1152280,9811
1152290,9811
1152300,9812
1152310,9812
1152320,9812
1152330,9812
1152340,9812
1152350,9812
1152360,9812
1152370,9812
1152380,9812
1152390,9812
1152400,9812
1152410,9812
1152420,9812
1152430,9812
1152440,9812
1152450,9812
1152460,9812
1152470,9812
1152480,9812
1152490,9812
1152500,9812
1152510,9812
1152520,9812
1152530,9812
1152540,9812
1152550,9812
1152560,9812
1152570,9812
1152580,9812
1152590,9812
1152600,9812
1152610,9812
1152620,9812
1152630,9812
1152640,9812
1152650,9812
1152660,9812
1152670,9812
1152680,9812
1152690,9812
1152700,9812
1152710,9812
1152720,9812
1152730,9812
1152740,9812
1152750,9812
1152760,9812
1152770,9812
1152780,9812
1152790,9812
1152800,9812
1152810,9812
1152820,9812
1152830,9812
1152840,9812
1152850,9812
1152860,9812
1152870,9812
1152880,9812
1152890,9812
1152900,9812
1152910,9812
1152920,9812
1152930,9812
1152940,9812
1152950,9812
1152960,9812
1152970,9812
1152980,9812
1152990,9812
1153000,9812
1153010,9812
1153020,9812
1153030,9812
1153040,9812
1153050,9812
1153060,9812
1153070,9812
1153080,9812
1153090,9812
1153100,9812
1153110,9812
1153120,9812
1153130,9812
1153140,9812
1153150,9812
1153160,9812
1153170,9812
1153180,9812
1153190,9812
1153200,9812
1153210,9813
1153220,9813
1153230,9813
1153240,9813
1153250,9813
1153260,9813
1153270,9813
1153280,9813
1153290,9813
1153300,9813
1153310,9813
1153320,9813
1153330,9813
1153340,9813
1153350,9813
1153360,9813
1153370,9813
1153380,9813
1153390,9813
1153400,9813
1153410,9813
1153420,9813
1153430,9813
1153440,9813
1153450,9813
1153460,9813
1153470,9813
1153480,9813
1153490,9813
1153500,9813
1153510,9813
1153520,9813
1153530,9813
1153540,9813
1153550,9813
1153560,9813
1153570,9813
1153580,9813
1153590,9813
1153600,9813
1153610,9813
1153620,9813
1153630,9813
1153640,9813
1153650,9813
1153660,9814
1153670,9814
1153680,9814
1153690,9814
1153700,9814
1153710,9814
1153720,9814
1153730,9814
1153740,9814
1153750,9814
1153760,9814
1153770,9814
1153780,9814
1153790,9814
1153800,9814
1153810,9814
1153820,9814
1153830,9814
1153840,9814
1153850,9814
1153860,9814
1153870,9814
1153880,9814
1153890,9814
1153900,9814
1153910,9815
1153920,9815
1153930,9815
1153940,9815
1153950,9815
1153960,9815
1153970,9815
1153980,9815
1153990,9815
1154000,9815
1154010,9815
1154020,9815
1154030,9815
1154040,9815
1154050,9815
1154060,9815
1154070,9815
1154080,9815
1154090,9815
1154100,9815
1154110,9815
1154120,9815
1154130,9815
1154140,9815
1154150,9815
1154160,9815
1154170,9815
1154180,9815
1154190,9815
1154200,9815
1154210,9815
1154220,9815
1154230,9815
1154240,9815
1154250,9815
1154260,9815
1154270,9815
1154280,9815
1154290,9815
1154300,9815
1154310,9815
1154320,9815
1154330,9815
1154340,9815
1154350,9815
1154360,9815
1154370,9815
1154380,9815
1154390,9815
1154400,9815
1154410,9815
1154420,9815
1154430,9815
1154440,9815
1154450,9815
1154460,9815
1154470,9815
1154480,9815
1154490,9815
1154500,9815
1154510,9815
1154520,9815
1154530,9815
1154540,9815
1154550,9815
1154560,9815
1154570,9816
1154580,9816
1154590,9816
1154600,9816
1154610,9816
1154620,9816
1154630,9816
1154640,9816
1154650,9816
1154660,9816
1154670,9816
1154680,9816
1154690,9816
1154700,9816
1154710,9816
1154720,9816
1154730,9816
1154740,9816
1154750,9816
1154760,9816
1154770,9816
1154780,9816
1154790,9816
1154800,9816
1154810,9816
1154820,9816
1154830,9816
1154840,9816
1154850,9816
1154860,9816
1154870,9816
1154880,9817
1154890,9817
1154900,9817
1154910,9817
1154920,9817
1154930,9817
1154940,9817
1154950,9817
1154960,9817
1154970,9818
1154980,9819
1154990,9819
1155000,9819
1155010,9819
1155020,9819
1155030,9819
1155040,9819
1155050,9819
1155060,9819
1155070,9819
1155080,9819
1155090,9819
1155100,9819
1155110,9819
1155120,9819
1155130,9819
1155140,9819
1155150,9819
1155160,9819
1155170,9819
1155180,9820
1155190,9820
1155200,9820
1155210,9820
1155220,9820
1155230,9820
1155240,9820
1155250,9820
1155260,9820
1155270,9820
1155280,9820
1155290,9820
1155300,9820
1155310,9820
1155320,9820
1155330,9820
1155340,9820
1155350,9820
1155360,9820
1155370,9820
1155380,9820
1155390,9820
1155400,9820
1155410,9820
1155420,9820
1155430,9820
1155440,9821
1155450,9821
1155460,9821
1155470,9821
1155480,9821
1155490,9821
1155500,9821
1155510,9821
1155520,9821
1155530,9821
1155540,9821
1155550,9822
1155560,9822
1155570,9822
1155580,9822
1155590,9822
1155600,9822
1155610,9822
1155620,9822
1155630,9822
1155640,9822
1155650,9822
1155660,9822
1155670,9822
1155680,9822
1155690,9822
1155700,9822
1155710,9822
1155720,9822
1155730,9822
1155740,9822
1155750,9822
1155760,9822
1155770,9822
1155780,9822
1155790,9822
1155800,9822
1155810,9822
1155820,9822
1155830,9822
1155840,9822
1155850,9822
1155860,9822
1155870,9822
1155880,9822
1155890,9822
1155900,9822
1155910,9822
1155920,9822
1155930,9822
1155940,9822
1155950,9822
1155960,9822
1155970,9822
1155980,9822
1155990,9822
1156000,9822
1156010,9822
1156020,9822
1156030,9822
1156040,9822
1156050,9822
1156060,9822
1156070,9822
1156080,9822
1156090,9822
1156100,9822
1156110,9822
1156120,9822
1156130,9822
1156140,9823
1156150,9823
1156160,9823
1156170,9823
1156180,9823
1156190,9823
1156200,9823
1156210,9823
1156220,9823
1156230,9823
1156240,9823
1156250,9823
1156260,9823
1156270,9823
1156280,9823
1156290,9823
1156300,9823
1156310,9823
1156320,9823
1156330,9823
1156340,9823
1156350,9823
1156360,9823
1156370,9823
1156380,9823
1156390,9823
1156400,9823
1156410,9823
1156420,9823
1156430,9823
1156440,9823
1156450,9823
1156460,9823
1156470,9823
1156480,9823
1156490,9823
1156500,9823
1156510,9823
1156520,9823
1156530,9823
1156540,9823
1156550,9823
1156560,9823
1156570,9823
1156580,9823
1156590,9823
1156600,9824
1156610,9824
1156620,9824
1156630,9824
1156640,9824
1156650,9824
1156660,9824
1156670,9824
1156680,9824
1156690,9824
1156700,9824
1156710,9824
1156720,9824
1156730,9824
1156740,9824
1156750,9824
1156760,9824
1156770,9824
1156780,9824
1156790,9825
1156800,9825
1156810,9825
1156820,9825
1156830,9826
1156840,9826
1156850,9826
1156860,9826
1156870,9826
1156880,9826
1156890,9826
1156900,9826
1156910,9826
1156920,9826
1156930,9826
1156940,9826
1156950,9826
1156960,9826
1156970,9826
1156980,9826
1156990,9826
1157000,9826
1157010,9826
1157020,9826
1157030,9826
1157040,9826
1157050,9826
1157060,9826
1157070,9827
1157080,9827
1157090,9827
1157100,9827
1157110,9827
1157120,9827
1157130,9827
1157140,9827
1157150,9827
1157160,9827
1157170,9827
1157180,9827
1157190,9828
1157200,9828
1157210,9828
1157220,9828
1157230,9828
1157240,9828
1157250,9828
1157260,9828
1157270,9829
1157280,9829
1157290,9829
1157300,9829
1157310,9830
1157320,9830
1157330,9831
1157340,9833
1157350,9833
1157360,9833
1157370,9833
1157380,9833
1157390,9833
1157400,9833
1157410,9833
1157420,9833
1157430,9833
1157440,9833
1157450,9833
1157460,9834
1157470,9834
1157480,9834
1157490,9834
1157500,9834
1157510,9834
1157520,9834
1157530,9834
1157540,9834
1157550,9834
1157560,9834
1157570,9834
1157580,9834
1157590,9834
1157600,9834
1157610,9834
1157620,9834
1157630,9834
1157640,9834
1157650,9834
1157660,9834
1157670,9834
1157680,9834
1157690,9834
1157700,9834
1157710,9834
1157720,9834
1157730,9834
1157740,9834
1157750,9834
1157760,9834
1157770,9834
1157780,9834
1157790,9834
1157800,9834
1157810,9834
1157820,9834
1157830,9834
1157840,9834
1157850,9834
1157860,9834
1157870,9834
1157880,9834
1157890,9834
1157900,9834
1157910,9834
1157920,9834
1157930,9834
1157940,9834
1157950,9834
1157960,9834
1157970,9834
1157980,9834
1157990,9834
1158000,9834
1158010,9834
1158020,9834
1158030,9834
1158040,9834
1158050,9834
1158060,9834
1158070,9834
1158080,9834
1158090,9834
1158100,9834
1158110,9834
1158120,9834
1158130,9834
1158140,9834
1158150,9834
1158160,9834
1158170,9834
1158180,9834
1158190,9834
1158200,9834
1158210,9834
1158220,9834
1158230,9834
1158240,9834
1158250,9834
1158260,9834
1158270,9834
1158280,9834
1158290,9834
1158300,9834
1158310,9834
1158320,9834
1158330,9834
1158340,9834
1158350,9834
1158360,9834
1158370,9834
1158380,9834
1158390,9834
1158400,9834
1158410,9834
1158420,9834
1158430,9834
1158440,9834
1158450,9834
1158460,9834
1158470,9835
1158480,9835
1158490,9835
1158500,9835
1158510,9835
1158520,9835
1158530,9835
1158540,9835
1158550,9835
1158560,9835
1158570,9835
1158580,9835
1158590,9835
1158600,9835
1158610,9835
1158620,9835
1158630,9835
1158640,9835
1158650,9835
1158660,9835
1158670,9835
1158680,9835
1158690,9835
1158700,9835
1158710,9835
1158720,9835
1158730,9835
1158740,9835
1158750,9835
1158760,9835
1158770,9835
1158780,9835
1158790,9835
1158800,9835
1158810,9835
1158820,9835
1158830,9835
1158840,9835
1158850,9835
1158860,9835
1158870,9835
1158880,9835
1158890,9835
1158900,9835
1158910,9835
1158920,9835
1158930,9835
1158940,9835
1158950,9835
1158960,9835
1158970,9835
1158980,9835
1158990,9835
1159000,9835
1159010,9835
1159020,9835
1159030,9835
1159040,9835
1159050,9835
1159060,9835
1159070,9835
1159080,9835
1159090,9835
1159100,9835
1159110,9835
1159120,9835
1159130,9835
1159140,9835
1159150,9835
1159160,9835
1159170,9835
1159180,9835
1159190,9835
1159200,9835
1159210,9835
1159220,9835
1159230,9835
1159240,9835
1159250,9835
1159260,9835
1159270,9835
1159280,9835
1159290,9835
1159300,9835
1159310,9835
1159320,9835
1159330,9835
1159340,9835
1159350,9835
1159360,9835
1159370,9835
1159380,9835
1159390,9835
1159400,9835
1159410,9835
1159420,9835
1159430,9835
1159440,9835
1159450,9835
1159460,9835
1159470,9835
1159480,9835
1159490,9835
1159500,9835
1159510,9835
1159520,9835
1159530,9835
1159540,9835
1159550,9835
1159560,9835
1159570,9835
1159580,9835
1159590,9835
1159600,9835
1159610,9835
1159620,9835
1159630,9835
1159640,9835
1159650,9835
1159660,9835
1159670,9835
1159680,9835
1159690,9835
1159700,9835
1159710,9835
1159720,9835
1159730,9835
1159740,9835
1159750,9835
1159760,9835
1159770,9835
1159780,9835
1159790,9835
1159800,9835
1159810,9835
1159820,9835
1159830,9835
1159840,9835
1159850,9835
1159860,9835
1159870,9836
1159880,9836
1159890,9836
1159900,9836
1159910,9836
1159920,9836
1159930,9836
1159940,9836
1159950,9836
1159960,9836
1159970,9836
1159980,9836
1159990,9836
1160000,9836
1160010,9836
1160020,9836
1160030,9836
1160040,9836
1160050,9836
1160060,9836
1160070,9836
1160080,9836
1160090,9836
1160100,9836
1160110,9836
1160120,9836
1160130,9836
1160140,9836
1160150,9836
1160160,9836
1160170,9836
1160180,9836
1160190,9836
1160200,9837
1160210,9837
1160220,9837
1160230,9837
1160240,9837
1160250,9837
1160260,9837
1160270,9837
1160280,9837
1160290,9837
1160300,9837
1160310,9837
1160320,9837
1160330,9837
1160340,9837
1160350,9837
1160360,9837
1160370,9837
1160380,9837
1160390,9837
1160400,9837
1160410,9837
1160420,9837
1160430,9837
1160440,9837
1160450,9837
1160460,9837
1160470,9837
1160480,9837
1160490,9837
1160500,9837
1160510,9837
1160520,9837
1160530,9837
1160540,9837
1160550,9837
1160560,9837
1160570,9837
1160580,9837
1160590,9837
1160600,9837
1160610,9837
1160620,9837
1160630,9837
1160640,9837
1160650,9837
1160660,9837
1160670,9837
1160680,9837
1160690,9837
1160700,9837
1160710,9837
1160720,9837
1160730,9837
1160740,9837
1160750,9837
1160760,9837
1160770,9837
1160780,9837
1160790,9837
1160800,9837
1160810,9837
1160820,9837
1160830,9837
1160840,9837
1160850,9837
1160860,9837
1160870,9837
1160880,9837
1160890,9837
1160900,9837
1160910,9837
1160920,9837
1160930,9837
1160940,9837
1160950,9837
1160960,9837
1160970,9837
1160980,9837
1160990,9837
1161000,9837
1161010,9837
1161020,9837
1161030,9837
1161040,9837
1161050,9837
1161060,9837
1161070,9837
1161080,9837
1161090,9837
1161100,9837
1161110,9837
1161120,9837
1161130,9837
1161140,9838
1161150,9838
1161160,9838
1161170,9838
1161180,9838
1161190,9838
1161200,9838
1161210,9838
1161220,9838
1161230,9838
1161240,9838
1161250,9838
1161260,9838
1161270,9838
1161280,9840
1161290,9840
1161300,9840
1161310,9840
1161320,9840
1161330,9840
1161340,9840
1161350,9840
1161360,9840
1161370,9840
1161380,9840
1161390,9840
1161400,9840
1161410,9840
1161420,9840
1161430,9840
1161440,9840
1161450,9840
1161460,9840
1161470,9840
1161480,9840
1161490,9840
1161500,9840
1161510,9840
1161520,9840
1161530,9840
1161540,9840
1161550,9840
1161560,9840
1161570,9840
1161580,9840
1161590,9840
1161600,9840
1161610,9840
1161620,9840
1161630,9840
1161640,9840
1161650,9840
1161660,9840
1161670,9840
1161680,9840
1161690,9840
1161700,9840
1161710,9840
1161720,9840
1161730,9840
1161740,9840
1161750,9840
1161760,9840
1161770,9840
1161780,9840
1161790,9841
1161800,9841
1161810,9841
1161820,9841
1161830,9841
1161840,9841
1161850,9843
1161860,9843
1161870,9843
1161880,9843
1161890,9843
1161900,9843
1161910,9843
1161920,9843
1161930,9845
1161940,9845
1161950,9845
1161960,9845
1161970,9845
1161980,9845
1161990,9845
1162000,9845
1162010,9845
1162020,9846
1162030,9846
1162040,9846
1162050,9846
1162060,9846
1162070,9846
1162080,9846
1162090,9846
1162100,9846
1162110,9846
1162120,9846
1162130,9846
1162140,9847
1162150,9847
1162160,9847
1162170,9847
1162180,9847
1162190,9847
1162200,9847
1162210,9847
1162220,9847
1162230,9847
1162240,9847
1162250,9847
1162260,9847
1162270,9847
1162280,9847
1162290,9847
1162300,9847
1162310,9847
1162320,9847
1162330,9847
1162340,9847
1162350,9847
1162360,9847
1162370,9847
1162380,9847
1162390,9847
1162400,9847
1162410,9847
1162420,9847
1162430,9847
1162440,9847
1162450,9847
1162460,9847
1162470,9847
1162480,9848
1162490,9848
1162500,9848
1162510,9848
1162520,9848
1162530,9848
1162540,9848
1162550,9848
1162560,9848
1162570,9849
1162580,9849
1162590,9849
1162600,9849
1162610,9849
1162620,9849
1162630,9849
1162640,9849
1162650,9849
1162660,9849
1162670,9849
1162680,9849
1162690,9849
1162700,9849
1162710,9850
1162720,9850
1162730,9850
1162740,9850
1162750,9850
1162760,9850
1162770,9850
1162780,9850
1162790,9850
1162800,9850
1162810,9850
1162820,9850
1162830,9850
1162840,9850
1162850,9850
1162860,9850
1162870,9851
1162880,9851
1162890,9851
1162900,9851
1162910,9851
1162920,9851
1162930,9851
1162940,9851
1162950,9851
1162960,9851
1162970,9851
1162980,9852
1162990,9852
1163000,9852
1163010,9852
1163020,9852
1163030,9852
1163040,9852
1163050,9852
1163060,9852
1163070,9852
1163080,9852
1163090,9852
1163100,9852
1163110,9852
1163120,9853
1163130,9853
1163140,9853
1163150,9855
1163160,9855
1163170,9855
1163180,9855
1163190,9855
1163200,9855
1163210,9855
1163220,9855
1163230,9855
1163240,9855
1163250,9855
1163260,9855
1163270,9855
1163280,9856
1163290,9856
1163300,9856
1163310,9856
1163320,9856
1163330,9856
1163340,9856
1163350,9856
1163360,9856
1163370,9856
1163380,9856
1163390,9856
1163400,9856
1163410,9856
1163420,9856
1163430,9856
1163440,9856
1163450,9856
1163460,9856
1163470,9856
1163480,9856
1163490,9856
1163500,9856
1163510,9856
1163520,9856
1163530,9856
1163540,9856
1163550,9856
1163560,9856
1163570,9856
1163580,9856
1163590,9856
1163600,9856
1163610,9856
1163620,9856
1163630,9856
1163640,9856
1163650,9856
1163660,9856
1163670,9856
1163680,9856
1163690,9856
1163700,9856
1163710,9856
1163720,9856
1163730,9856
1163740,9856
1163750,9856
1163760,9856
1163770,9856
1163780,9856
1163790,9856
1163800,9856
1163810,9856
1163820,9856
1163830,9856
1163840,9856
1163850,9856
1163860,9856
1163870,9856
1163880,9856
1163890,9856
1163900,9856
1163910,9856
1163920,9856
1163930,9856
1163940,9856
1163950,9856
1163960,9856
1163970,9856
1163980,9856
1163990,9856
1164000,9856
1164010,9856
1164020,9856
1164030,9856
1164040,9856
1164050,9856
1164060,9856
1164070,9856
1164080,9856
1164090,9856
1164100,9856
1164110,9856
1164120,9856
1164130,9856
1164140,9856
1164150,9856
1164160,9856
1164170,9856
1164180,9856
1164190,9856
1164200,9856
1164210,9856
1164220,9856
1164230,9856
1164240,9856
1164250,9856
1164260,9856
1164270,9856
1164280,9856
1164290,9856
1164300,9856
1164310,9856
1164320,9856
1164330,9856
1164340,9856
1164350,9856
1164360,9856
1164370,9856
1164380,9856
1164390,9856
1164400,9856
1164410,9856
1164420,9856
1164430,9856
1164440,9856
1164450,9856
1164460,9856
1164470,9856
1164480,9856
1164490,9856
1164500,9856
1164510,9856
1164520,9856
1164530,9856
1164540,9856
1164550,9856
1164560,9856
1164570,9856
1164580,9856
1164590,9856
1164600,9856
1164610,9856
1164620,9856
1164630,9856
1164640,9856
1164650,9856
1164660,9856
1164670,9856
1164680,9856
1164690,9856
1164700,9856
1164710,9856
1164720,9856
1164730,9856
1164740,9856
1164750,9856
1164760,9856
1164770,9856
1164780,9856
1164790,9856
1164800,9856
1164810,9856
1164820,9856
1164830,9856
1164840,9856
1164850,9856
1164860,9857
1164870,9857
1164880,9857
1164890,9857
1164900,9857
1164910,9857
1164920,9857
1164930,9857
1164940,9857
1164950,9857
1164960,9857
1164970,9857
1164980,9857
1164990,9857
1165000,9858
1165010,9858
1165020,9858
1165030,9858
1165040,9858
1165050,9858
1165060,9858
1165070,9858
1165080,9858
1165090,9858
1165100,9858
1165110,9858
1165120,9858
1165130,9858
1165140,9858
1165150,9858
1165160,9858
1165170,9858
1165180,9858
1165190,9858
1165200,9858
1165210,9858
1165220,9858
1165230,9858
1165240,9858
1165250,9858
1165260,9858
1165270,9858
1165280,9858
1165290,9858
1165300,9858
1165310,9858
1165320,9858
1165330,9858
1165340,9858
1165350,9858
1165360,9858
1165370,9858
1165380,9858
1165390,9858
1165400,9858
1165410,9858
1165420,9858
1165430,9858
1165440,9858
1165450,9858
1165460,9858
1165470,9858
1165480,9858
1165490,9858
1165500,9858
1165510,9858
1165520,9858
1165530,9858
1165540,9858
1165550,9858
1165560,9858
1165570,9858
1165580,9858
1165590,9858
1165600,9858
1165610,9858
1165620,9858
1165630,9858
1165640,9858
1165650,9858
1165660,9858
1165670,9858
1165680,9858
1165690,9858
1165700,9858
1165710,9858
1165720,9858
1165730,9858
1165740,9859
1165750,9859
1165760,9859
1165770,9859
1165780,9859
1165790,9859
1165800,9859
1165810,9859
1165820,9859
1165830,9859
1165840,9859
1165850,9859
1165860,9859
1165870,9859
1165880,9859
1165890,9859
1165900,9859
1165910,9859
1165920,9859
1165930,9859
1165940,9859
1165950,9859
1165960,9859
1165970,9859
1165980,9859
1165990,9859
1166000,9859
1166010,9859
1166020,9859
1166030,9859
1166040,9859
1166050,9859
1166060,9859
1166070,9859
1166080,9859
1166090,9859
1166100,9860
1166110,9860
1166120,9860
1166130,9860
1166140,9860
1166150,9860
1166160,9860
1166170,9860
1166180,9860
1166190,9860
1166200,9860
1166210,9860
1166220,9861
1166230,9861
1166240,9861
1166250,9862
1166260,9862
1166270,9862
1166280,9862
1166290,9862
1166300,9862
1166310,9862
1166320,9862
1166330,9862
1166340,9862
1166350,9862
1166360,9862
1166370,9863
1166380,9863
1166390,9863
1166400,9863
1166410,9863
1166420,9863
1166430,9863
1166440,9863
1166450,9863
1166460,9863
1166470,9863
1166480,9863
1166490,9863
1166500,9863
1166510,9863
1166520,9864
1166530,9864
1166540,9864
1166550,9864
1166560,9864
1166570,9864
1166580,9864
1166590,9864
1166600,9864
1166610,9864
1166620,9864
1166630,9864
1166640,9864
1166650,9864
1166660,9864
1166670,9864
1166680,9864
1166690,9864
1166700,9864
1166710,9864
1166720,9864
1166730,9864
1166740,9864
1166750,9864
1166760,9864
1166770,9864
1166780,9864
1166790,9864
1166800,9864
1166810,9864
1166820,9864
1166830,9864
1166840,9864
1166850,9864
1166860,9864
1166870,9864
1166880,9864
1166890,9864
1166900,9864
1166910,9864
1166920,9864
1166930,9864
1166940,9864
1166950,9865
1166960,9865
1166970,9865
1166980,9865
1166990,9865
1167000,9865
1167010,9865
1167020,9865
1167030,9865
1167040,9865
1167050,9865
1167060,9865
1167070,9865
1167080,9865
1167090,9865
1167100,9865
1167110,9865
1167120,9865
1167130,9865
1167140,9865
1167150,9865
1167160,9865
1167170,9865
1167180,9865
1167190,9865
1167200,9865
1167210,9865
1167220,9865
1167230,9865
1167240,9865
1167250,9865
1167260,9865
1167270,9865
1167280,9865
1167290,9865
1167300,9865
1167310,9865
1167320,9865
1167330,9865
1167340,9865
1167350,9865
1167360,9865
1167370,9865
1167380,9865
1167390,9865
1167400,9865
1167410,9865
1167420,9865
1167430,9865
1167440,9866
1167450,9866
1167460,9866
1167470,9866
1167480,9866
1167490,9866
1167500,9866
1167510,9866
1167520,9866
1167530,9866
1167540,9866
1167550,9866
1167560,9866
1167570,9866
1167580,9866
1167590,9866
1167600,9866
1167610,9866
1167620,9866
1167630,9866
1167640,9866
1167650,9866
1167660,9866
1167670,9866
1167680,9866
1167690,9866
1167700,9866
1167710,9866
1167720,9866
1167730,9866
1167740,9866
1167750,9866
1167760,9866
1167770,9866
1167780,9866
1167790,9866
1167800,9866
1167810,9866
1167820,9866
1167830,9866
1167840,9866
1167850,9866
1167860,9866
1167870,9866
1167880,9866
1167890,9866
1167900,9866
1167910,9866
1167920,9866
1167930,9866
1167940,9866
1167950,9866
1167960,9866
1167970,9866
1167980,9866
1167990,9866
1168000,9866
1168010,9866
1168020,9866
1168030,9866
1168040,9866
1168050,9866
1168060,9866
1168070,9866
1168080,9866
